29.45096084;3.045;62.47033141;1.13727015;63.15647104;1.28958866
28.42977869;3.045;62.46275125;1.13774322;63.16414966;1.28832011
27.40859654;3.045;62.45518297;1.13821531;63.17181035;1.28704762
26.38741439;3.045;62.44762695;1.13868635;63.17945274;1.28577131
25.36623224;3.045;62.44008354;1.13915627;63.18707645;1.28449131
24.34505009;3.045;62.43255314;1.13962499;63.19468112;1.28320774
23.32386794;3.045;62.4250361;1.14009245;63.20226637;1.28192073
22.3026858;3.045;62.41753279;1.14055855;63.20983183;1.28063041
21.28150365;3.045;62.41004359;1.14102323;63.21737712;1.27933691
20.2603215;3.045;62.40256885;1.1414864;63.22490188;1.27804036
19.23913935;3.045;62.39510894;1.14194798;63.23240573;1.27674088
18.2179572;3.045;62.38766422;1.14240791;63.2398883;1.2754386
17.19677505;3.045;62.38023505;1.14286608;63.24734923;1.27413366
16.1755929;3.045;62.37282178;1.14332244;63.25478813;1.27282619
15.15441075;3.045;62.36542476;1.1437769;63.26220465;1.27151632
14.1332286;3.045;62.35804427;1.14422947;63.26959841;1.27020418
13.11204645;3.045;62.35068056;1.14468019;63.27696904;1.2688899
12.0908643;3.045;62.34333385;1.14512913;63.28431619;1.26757361
11.06968215;3.045;62.3360044;1.14557632;63.29163947;1.26625546
10.0485;3.045;62.32869243;1.14602182;63.29893852;1.26493557
10.04788017;3.045;62.32139818;1.14646568;63.30621299;1.26361407
10.04602084;3.045;62.31412188;1.14690794;63.3134625;1.2622911
10.04292245;3.045;62.30686376;1.14734866;63.3206867;1.26096679
10.03858579;3.045;62.29962406;1.14778789;63.32788522;1.25964127
10.03301191;3.04499999;62.292403;1.14822567;63.33505769;1.25831469
10.0262022;3.04499996;62.28520081;1.14866206;63.34220377;1.25698717
10.01815833;3.0449999;62.27801772;1.14909711;63.34932309;1.25565884
10.00888229;3.04499979;62.27085395;1.14953088;63.3564153;1.25432984
9.99837636;3.04499957;62.26370972;1.14996341;63.36348003;1.2530003
9.98664315;3.04499918;62.25658526;1.15039476;63.37051694;1.25167036
9.97368553;3.04499856;62.24948078;1.15082499;63.37752566;1.25034015
9.95950672;3.04499757;62.24239651;1.15125414;63.38450586;1.2490098
9.94411021;3.04499608;62.23533265;1.15168227;63.39145717;1.24767944
9.92749979;3.0449939;62.22828944;1.15210944;63.39837925;1.24634921
9.90967957;3.0449908;62.22126707;1.15253571;63.40527174;1.24501923
9.89065395;3.04498649;62.21426576;1.15296113;63.41213431;1.24368965
9.87042761;3.04498062;62.20728573;1.15338575;63.41896661;1.24236058
9.84900555;3.04497278;62.20032717;1.15380964;63.42576829;1.24103217
9.82639305;3.04496247;62.19339031;1.15423286;63.43253902;1.23970453
9.8025957;3.04494913;62.18647534;1.15465546;63.43927844;1.23837781
9.77761936;3.04493208;62.17958247;1.15507751;63.44598623;1.23705214
9.7514702;3.04491056;62.1727119;1.15549906;63.45266204;1.23572763
9.72415467;3.0448837;62.16586384;1.15592018;63.45930555;1.23440442
9.69567951;3.0448505;62.15903848;1.15634093;63.46591641;1.23308264
9.66605174;3.04480985;62.15223602;1.15676138;63.4724943;1.23176242
9.63527868;3.04476052;62.14545666;1.15718157;63.47903888;1.23044388
9.60336791;3.0447011;62.13870059;1.15760159;63.48554983;1.22912715
9.57032732;3.04463006;62.131968;1.1580215;63.49202681;1.22781236
9.53616505;3.04454572;62.12525909;1.15844135;63.49846952;1.22649963
9.50088953;3.04444621;62.11857404;1.15886122;63.50487761;1.22518909
9.46450947;3.04432951;62.11191305;1.15928118;63.51125078;1.22388086
9.42703384;3.04419342;62.1052763;1.15970129;63.5175887;1.22257506
9.38847189;3.04403555;62.09866398;1.16012162;63.52389105;1.22127183
9.34883313;3.04385332;62.09207626;1.16054224;63.53015753;1.21997127
9.30812735;3.04364397;62.08551333;1.16096322;63.53638781;1.21867352
9.26636458;3.04340451;62.07897536;1.16138463;63.54258158;1.2173787
9.22355514;3.04313177;62.07246255;1.16180655;63.54873854;1.21608692
9.17970958;3.04282235;62.06597505;1.16222904;63.55485838;1.21479831
9.13483872;3.04247267;62.05951306;1.16265218;63.5609408;1.21351299
9.08895363;3.04207889;62.05307673;1.16307604;63.56698548;1.21223108
9.04206565;3.04163699;62.04666624;1.1635007;63.57299213;1.21095268
8.99418632;3.04114271;62.04028176;1.16392623;63.57896045;1.20967793
8.94532747;3.04059158;62.03392346;1.1643527;63.58489015;1.20840694
8.89550116;3.0399789;62.0275915;1.16478021;63.59078092;1.20713982
8.84471967;3.03929976;62.02128604;1.16520881;63.59663248;1.20587669
8.79299554;3.03854901;62.01500725;1.1656386;63.60244454;1.20461767
8.74034153;3.03772132;62.00875529;1.16606965;63.6082168;1.20336287
8.68677063;3.03681112;62.00253032;1.16650203;63.61394898;1.20211241
8.63229605;3.03581264;61.99633249;1.16693584;63.6196408;1.20086638
8.57693125;3.03471989;61.99016195;1.16737115;63.62529197;1.19962492
8.52068987;3.03352669;61.98401887;1.16780804;63.63090222;1.19838813
8.4635858;3.03222668;61.97790339;1.1682466;63.63647126;1.19715612
8.40563312;3.03081328;61.97181566;1.1686869;63.64199883;1.19592901
8.34684614;3.02927976;61.96575583;1.16912904;63.64748465;1.19470689
8.28723936;3.0276192;61.95972404;1.1695731;63.65292844;1.19348989
8.22682748;3.02582452;61.95372045;1.17001917;63.65832995;1.19227811
8.16562542;3.02388849;61.94774518;1.17046732;63.6636889;1.19107165
8.10364826;3.02180372;61.94179839;1.17091765;63.66900504;1.18987063
8.04091132;3.01956271;61.9358802;1.17137025;63.67427809;1.18867514
7.97743005;3.01715781;61.92999076;1.17182521;63.6795078;1.18748531
7.91322014;3.0145813;61.9241302;1.1722826;63.68469392;1.18630123
7.84829741;3.01182532;61.91829865;1.17274253;63.68983619;1.185123
7.78267789;3.00888194;61.91249625;1.17320509;63.69493435;1.18395074
7.71637777;3.00574319;61.90672312;1.17367036;63.69998816;1.18278454
7.64941341;3.00240099;61.9009794;1.17413845;63.70499737;1.1816245
7.58180133;2.99884726;61.89526519;1.17460943;63.70996174;1.18047074
7.51355821;2.99507387;61.88958064;1.17508341;63.71488102;1.17932335
7.4447009;2.99107269;61.88392586;1.17556048;63.71975497;1.17818244
7.37524637;2.98683558;61.87830097;1.17604073;63.72458336;1.17704809
7.30521177;2.98235443;61.87270608;1.17652427;63.72936595;1.17592043
7.23461437;2.97762116;61.86714132;1.17701118;63.7341025;1.17479953
7.16347161;2.97262774;61.8616068;1.17750157;63.73879279;1.17368552
7.09180102;2.96736621;61.85610263;1.17799553;63.74343659;1.17257847
7.01962029;2.96182868;61.85062892;1.17849316;63.74803367;1.1714785
6.94694724;2.95600739;61.84518578;1.17899457;63.75258381;1.1703857
6.87379978;2.94989465;61.83977331;1.17949984;63.75708679;1.16930016
6.80019598;2.94348293;61.83439163;1.18000909;63.76154239;1.168222
6.726154;2.93676485;61.82904082;1.18052241;63.7659504;1.1671513
6.65169209;2.92973317;61.823721;1.1810399;63.77031059;1.16608816
